"","Easting","Northing","CoverClass","Richness","ExpShannon","Simpson"
"420",516148.551365301,4250250.22981015,"Shrub",16,NA,NA
"421",516092.712541131,4250487.1607988,"Native Forest",9,NA,NA
"422",516092.712541131,4250487.1607988,"Native Forest",12,NA,NA
"423",516092.712541131,4250487.1607988,"Native Forest",12,NA,NA
"424",516092.712541131,4250487.1607988,"Native Forest",13,NA,NA
"425",516092.712541131,4250487.1607988,"Native Forest",7,NA,NA
"426",516092.712541131,4250487.1607988,"Native Forest",10,NA,NA
"427",515608.123160058,4251978.72012367,"Herbaceous",16,NA,NA
"428",515608.123160058,4251978.72012367,"Herbaceous",19,NA,NA
"429",524459.316738949,4266864.81905099,"Native Forest",10,7.81,6.39
"430",524459.316738949,4266864.81905099,"Native Forest",10,9.52,9
"431",524459.316738949,4266864.81905099,"Native Forest",7,6.11,5.44
"432",524459.316738949,4266864.81905099,"Native Forest",10,7.88,5.76
"433",524459.316738949,4266864.81905099,"Native Forest",9,8.44,8
"434",524459.316738949,4266864.81905099,"Native Forest",7,6.5,6.13
"435",524459.316738949,4266864.81905099,"Native Forest",10,7.81,6.39
"436",524459.316738949,4266864.81905099,"Native Forest",8,7.54,7.12
"437",524459.316738949,4266864.81905099,"Native Forest",7,6.45,6
"438",524459.316738949,4266864.81905099,"Native Forest",7,6.26,5.56
"439",495799.632361442,4243626.54053027,"Herbaceous",14,10.98,9.11
"440",495799.632361442,4243626.54053027,"Herbaceous",4,3.36,2.91
"441",495799.632361442,4243626.54053027,"Herbaceous",4,3.16,2.61
"442",495799.632361442,4243626.54053027,"Herbaceous",14,10.98,9.11
"443",495799.632361442,4243626.54053027,"Herbaceous",14,10.98,9.11
"444",495799.632361442,4243626.54053027,"Herbaceous",6,5.35,4.76
"445",495799.632361442,4243626.54053027,"Herbaceous",8,6.42,5.23
"446",495799.632361442,4243626.54053027,"Herbaceous",6,5.59,5.26
"447",495799.632361442,4243626.54053027,"Herbaceous",4,3.57,3.38
"448",495799.632361442,4243626.54053027,"Herbaceous",7,6.78,6.58
"449",542714.110074822,4248050.35690001,"Native Forest",10,8.6,7.72
"450",542714.110074822,4248050.35690001,"Native Forest",17,14.86,12.76
"451",542714.110074822,4248050.35690001,"Native Forest",7,6.11,5.44
"452",542714.110074822,4248050.35690001,"Native Forest",8,7.58,7.14
"453",542714.110074822,4248050.35690001,"Native Forest",7,6.73,6.55
"454",542714.110074822,4248050.35690001,"Native Forest",10,8.6,7.72
"455",542714.110074822,4248050.35690001,"Native Forest",7,5.86,4.84
"456",542714.110074822,4248050.35690001,"Native Forest",3,1.93,1.56
"457",542714.110074822,4248050.35690001,"Native Forest",17,14.86,12.76
"458",542714.110074822,4248050.35690001,"Native Forest",10,9.45,9
"459",524459.316738949,4266864.81905099,"Native Forest",10,7.86,6
"460",524459.316738949,4266864.81905099,"Native Forest",5,4.76,4.57
"461",524459.316738949,4266864.81905099,"Native Forest",3,2.75,2.57
"462",524459.316738949,4266864.81905099,"Native Forest",5,4.76,4.57
"463",524459.316738949,4266864.81905099,"Native Forest",7,6.26,5.56
"464",524459.316738949,4266864.81905099,"Native Forest",9,8.55,8.07
"465",524459.316738949,4266864.81905099,"Native Forest",10,7.86,6
"466",524459.316738949,4266864.81905099,"Native Forest",6,5.45,5
"467",524459.316738949,4266864.81905099,"Native Forest",4,1.68,1.31
"468",524459.316738949,4266864.81905099,"Native Forest",4,3.78,3.6
"469",495799.632361442,4243626.54053027,"Herbaceous",13,9.57,8.29
"470",495799.632361442,4243626.54053027,"Herbaceous",6,5.45,5
"471",495799.632361442,4243626.54053027,"Herbaceous",5,4.5,4.17
"472",495799.632361442,4243626.54053027,"Herbaceous",13,9.57,8.29
"473",495799.632361442,4243626.54053027,"Herbaceous",13,9.57,8.29
"474",495799.632361442,4243626.54053027,"Herbaceous",3,2.36,2.09
"475",495799.632361442,4243626.54053027,"Herbaceous",5,4.75,4.55
"476",495799.632361442,4243626.54053027,"Herbaceous",4,3.71,3.52
"477",495799.632361442,4243626.54053027,"Herbaceous",5,4.37,3.77
"478",495799.632361442,4243626.54053027,"Herbaceous",7,5.52,4.74
"479",542714.110074822,4248050.35690001,"Native Forest",12,10.44,9
"480",542714.110074822,4248050.35690001,"Native Forest",12,10.82,9.98
"481",542714.110074822,4248050.35690001,"Native Forest",9,8.55,8.07
"482",542714.110074822,4248050.35690001,"Native Forest",9,8.12,7.2
"483",542714.110074822,4248050.35690001,"Native Forest",9,8.55,8.07
"484",542714.110074822,4248050.35690001,"Native Forest",12,10.44,9
"485",542714.110074822,4248050.35690001,"Native Forest",5,4.37,3.77
"486",542714.110074822,4248050.35690001,"Native Forest",8,7.24,6.55
"487",542714.110074822,4248050.35690001,"Native Forest",12,10.82,9.98
"488",542714.110074822,4248050.35690001,"Native Forest",7,6.61,6.23
"489",524459.316738949,4266864.81905099,"Native Forest",13,10.97,9.29
"490",524459.316738949,4266864.81905099,"Native Forest",7,6.26,5.56
"491",524459.316738949,4266864.81905099,"Native Forest",5,4.37,3.77
"492",524459.316738949,4266864.81905099,"Native Forest",8,7.72,7.36
"493",524459.316738949,4266864.81905099,"Native Forest",7,6.24,5.4
"494",524459.316738949,4266864.81905099,"Native Forest",9,7.29,5.77
"495",524459.316738949,4266864.81905099,"Native Forest",13,10.97,9.29
"496",524459.316738949,4266864.81905099,"Native Forest",5,2.11,1.51
"497",524459.316738949,4266864.81905099,"Native Forest",7,6.73,6.4
"498",524459.316738949,4266864.81905099,"Native Forest",8,7.72,7.36
"499",495799.632361442,4243626.54053027,"Herbaceous",16,4.51,2.33
"500",495799.632361442,4243626.54053027,"Herbaceous",7,6.44,6.1
"501",495799.632361442,4243626.54053027,"Herbaceous",5,4.46,4
"502",495799.632361442,4243626.54053027,"Herbaceous",16,4.51,2.33
"503",495799.632361442,4243626.54053027,"Herbaceous",16,4.51,2.33
"504",495799.632361442,4243626.54053027,"Herbaceous",10,5.63,4.1
"505",495799.632361442,4243626.54053027,"Herbaceous",10,8.65,7.91
"506",495799.632361442,4243626.54053027,"Herbaceous",5,4.56,4.24
"507",495799.632361442,4243626.54053027,"Herbaceous",8,5.85,4.26
"508",495799.632361442,4243626.54053027,"Herbaceous",9,7.72,6.75
"509",542714.110074822,4248050.35690001,"Native Forest",12,10.17,8.7
"510",542714.110074822,4248050.35690001,"Native Forest",10,8.49,7.36
"511",542714.110074822,4248050.35690001,"Native Forest",8,7.24,6.55
"512",542714.110074822,4248050.35690001,"Native Forest",7,6.64,6.37
"513",542714.110074822,4248050.35690001,"Native Forest",7,5.85,4.9
"514",542714.110074822,4248050.35690001,"Native Forest",12,10.17,8.7
"515",542714.110074822,4248050.35690001,"Native Forest",4,3.59,3.27
"516",542714.110074822,4248050.35690001,"Native Forest",4,3.86,3.77
"517",542714.110074822,4248050.35690001,"Native Forest",10,8.49,7.36
"518",542714.110074822,4248050.35690001,"Native Forest",11,10.02,8.91
"519",524459.316738949,4266864.81905099,"Native Forest",13,10.24,8.34
"520",524459.316738949,4266864.81905099,"Native Forest",6,5.5,5.14
"521",524459.316738949,4266864.81905099,"Native Forest",7,6.26,5.76
"522",524459.316738949,4266864.81905099,"Native Forest",7,5.92,5.12
"523",524459.316738949,4266864.81905099,"Native Forest",6,5.35,4.76
"524",524459.316738949,4266864.81905099,"Native Forest",8,7.56,7.2
"525",524459.316738949,4266864.81905099,"Native Forest",13,10.24,8.34
"526",524459.316738949,4266864.81905099,"Native Forest",7,6.34,5.76
"527",524459.316738949,4266864.81905099,"Native Forest",10,9.08,8.17
"528",524459.316738949,4266864.81905099,"Native Forest",10,9.45,9
"529",495799.632361442,4243626.54053027,"Herbaceous",6,3.56,2.72
"530",495799.632361442,4243626.54053027,"Herbaceous",4,3.78,3.6
"531",495799.632361442,4243626.54053027,"Herbaceous",1,1,1
"532",495799.632361442,4243626.54053027,"Herbaceous",6,3.56,2.72
"533",495799.632361442,4243626.54053027,"Herbaceous",6,3.56,2.72
"534",495799.632361442,4243626.54053027,"Herbaceous",3,2.59,2.27
"535",495799.632361442,4243626.54053027,"Herbaceous",4,2.81,2.2
"536",495799.632361442,4243626.54053027,"Herbaceous",3,2.87,2.78
"537",495799.632361442,4243626.54053027,"Herbaceous",3,2.18,1.78
"538",495799.632361442,4243626.54053027,"Herbaceous",3,2.68,2.45
"539",542714.110074822,4248050.35690001,"Native Forest",5,NA,NA
"540",542714.110074822,4248050.35690001,"Native Forest",5,3.92,3.27
"541",542714.110074822,4248050.35690001,"Native Forest",9,8.55,8.07
"542",542714.110074822,4248050.35690001,"Native Forest",5,NA,NA
"543",542714.110074822,4248050.35690001,"Native Forest",1,1,1
"544",542714.110074822,4248050.35690001,"Native Forest",5,NA,NA
"545",542714.110074822,4248050.35690001,"Native Forest",4,NA,NA
"546",542714.110074822,4248050.35690001,"Native Forest",3,2.94,2.88
"547",542714.110074822,4248050.35690001,"Native Forest",5,3.92,3.27
"548",542714.110074822,4248050.35690001,"Native Forest",4,3.59,3.27
"549",524459.316738949,4266864.81905099,"Native Forest",7,6.16,5.45
"550",524459.316738949,4266864.81905099,"Native Forest",7,5.74,4.55
"551",524459.316738949,4266864.81905099,"Native Forest",9,8.15,7.35
"552",524459.316738949,4266864.81905099,"Native Forest",6,5,4.17
"553",524459.316738949,4266864.81905099,"Native Forest",7,6.61,6.23
"554",524459.316738949,4266864.81905099,"Native Forest",6,5.74,5.44
"555",524459.316738949,4266864.81905099,"Native Forest",7,6.16,5.45
"556",524459.316738949,4266864.81905099,"Native Forest",9,8.12,7.2
"557",524459.316738949,4266864.81905099,"Native Forest",6,5.16,4.48
"558",524459.316738949,4266864.81905099,"Native Forest",9,8.12,7.2
"559",495799.632361442,4243626.54053027,"Herbaceous",15,11.07,9
"560",495799.632361442,4243626.54053027,"Herbaceous",5,4.24,3.79
"561",495799.632361442,4243626.54053027,"Herbaceous",7,5.13,3.92
"562",495799.632361442,4243626.54053027,"Herbaceous",15,11.07,9
"563",495799.632361442,4243626.54053027,"Herbaceous",15,11.07,9
"564",495799.632361442,4243626.54053027,"Herbaceous",7,5.95,5.23
"565",495799.632361442,4243626.54053027,"Herbaceous",9,8.49,8
"566",495799.632361442,4243626.54053027,"Herbaceous",4,2.59,2.03
"567",495799.632361442,4243626.54053027,"Herbaceous",5,4.34,3.9
"568",495799.632361442,4243626.54053027,"Herbaceous",6,4.88,4.12
"569",542714.110074822,4248050.35690001,"Native Forest",14,12.98,12.1
"570",542714.110074822,4248050.35690001,"Native Forest",15,14.29,13.5
"571",542714.110074822,4248050.35690001,"Native Forest",7,6.04,5.26
"572",542714.110074822,4248050.35690001,"Native Forest",10,9.44,8.89
"573",542714.110074822,4248050.35690001,"Native Forest",5,4.86,4.76
"574",542714.110074822,4248050.35690001,"Native Forest",14,12.98,12.1
"575",542714.110074822,4248050.35690001,"Native Forest",4,3.17,2.58
"576",542714.110074822,4248050.35690001,"Native Forest",6,5.66,5.33
"577",542714.110074822,4248050.35690001,"Native Forest",15,14.29,13.5
"578",542714.110074822,4248050.35690001,"Native Forest",7,6.73,6.4
"579",524459.316738949,4266864.81905099,"Native Forest",9,7.48,6.45
"580",524459.316738949,4266864.81905099,"Native Forest",4,3.36,2.91
"581",524459.316738949,4266864.81905099,"Native Forest",8,6.59,5.45
"582",524459.316738949,4266864.81905099,"Native Forest",5,4.35,3.85
"583",524459.316738949,4266864.81905099,"Native Forest",8,7.54,7.12
"584",524459.316738949,4266864.81905099,"Native Forest",9,8.12,7.2
"585",524459.316738949,4266864.81905099,"Native Forest",9,7.48,6.45
"586",524459.316738949,4266864.81905099,"Native Forest",6,5.74,5.44
"587",524459.316738949,4266864.81905099,"Native Forest",6,4.86,3.86
"588",524459.316738949,4266864.81905099,"Native Forest",5,4.71,4.45
"589",495799.632361442,4243626.54053027,"Herbaceous",17,14.43,12.33
"590",495799.632361442,4243626.54053027,"Herbaceous",11,10.03,9.26
"591",495799.632361442,4243626.54053027,"Herbaceous",7,5.61,4.76
"592",495799.632361442,4243626.54053027,"Herbaceous",17,14.43,12.33
"593",495799.632361442,4243626.54053027,"Herbaceous",17,14.43,12.33
"594",495799.632361442,4243626.54053027,"Herbaceous",6,5.69,5.45
"595",495799.632361442,4243626.54053027,"Herbaceous",8,6.85,6.05
"596",495799.632361442,4243626.54053027,"Herbaceous",7,6.04,5.26
"597",495799.632361442,4243626.54053027,"Herbaceous",7,5.69,5
"598",495799.632361442,4243626.54053027,"Herbaceous",7,6.04,5.26
"599",542714.110074822,4248050.35690001,"Native Forest",10,8.81,7.76
"600",542714.110074822,4248050.35690001,"Native Forest",9,NA,NA
"601",542714.110074822,4248050.35690001,"Native Forest",10,9.44,8.89
"602",542714.110074822,4248050.35690001,"Native Forest",5,4.76,4.57
"603",542714.110074822,4248050.35690001,"Native Forest",4,3.79,3.57
"604",542714.110074822,4248050.35690001,"Native Forest",10,8.81,7.76
"605",542714.110074822,4248050.35690001,"Native Forest",4,NA,NA
"606",542714.110074822,4248050.35690001,"Native Forest",8,7.58,7.14
"607",542714.110074822,4248050.35690001,"Native Forest",9,NA,NA
"608",542714.110074822,4248050.35690001,"Native Forest",4,3.79,3.57
"609",524459.316738949,4266864.81905099,"Native Forest",10,8.16,6.9
"610",524459.316738949,4266864.81905099,"Native Forest",8,6.86,5.83
"611",524459.316738949,4266864.81905099,"Native Forest",7,4.56,3.07
"612",524459.316738949,4266864.81905099,"Native Forest",5,4.76,4.5
"613",524459.316738949,4266864.81905099,"Native Forest",12,11.69,11.27
"614",524459.316738949,4266864.81905099,"Native Forest",7,6.34,5.76
"615",524459.316738949,4266864.81905099,"Native Forest",10,8.16,6.9
"616",524459.316738949,4266864.81905099,"Native Forest",7,6.6,6.25
"617",524459.316738949,4266864.81905099,"Native Forest",6,5.3,4.57
"618",524459.316738949,4266864.81905099,"Native Forest",9,8.22,7.54
"619",495799.632361442,4243626.54053027,"Herbaceous",16,10.06,6.37
"620",495799.632361442,4243626.54053027,"Herbaceous",10,8.44,7.11
"621",495799.632361442,4243626.54053027,"Herbaceous",7,6.45,6
"622",495799.632361442,4243626.54053027,"Herbaceous",16,10.06,6.37
"623",495799.632361442,4243626.54053027,"Herbaceous",16,10.06,6.37
"624",495799.632361442,4243626.54053027,"Herbaceous",8,7.33,6.76
"625",495799.632361442,4243626.54053027,"Herbaceous",5,3.19,2.33
"626",495799.632361442,4243626.54053027,"Herbaceous",4,3.51,3.2
"627",495799.632361442,4243626.54053027,"Herbaceous",4,3.46,3.1
"628",495799.632361442,4243626.54053027,"Herbaceous",2,1.75,1.6
"629",542714.110074822,4248050.35690001,"Native Forest",11,9.8,8.76
"630",542714.110074822,4248050.35690001,"Native Forest",8,7.72,7.36
"631",542714.110074822,4248050.35690001,"Native Forest",3,2.65,2.46
"632",542714.110074822,4248050.35690001,"Native Forest",6,5.74,5.44
"633",542714.110074822,4248050.35690001,"Native Forest",6,5.66,5.33
"634",542714.110074822,4248050.35690001,"Native Forest",11,9.8,8.76
"635",542714.110074822,4248050.35690001,"Native Forest",4,3.79,3.57
"636",542714.110074822,4248050.35690001,"Native Forest",4,3.86,3.77
"637",542714.110074822,4248050.35690001,"Native Forest",8,7.72,7.36
"638",542714.110074822,4248050.35690001,"Native Forest",6,5.45,5
"639",524459.316738949,4266864.81905099,"Native Forest",10,9.08,8.17
"640",524459.316738949,4266864.81905099,"Native Forest",7,6.73,6.4
"641",524459.316738949,4266864.81905099,"Native Forest",3,2.38,2
"642",524459.316738949,4266864.81905099,"Native Forest",4,3.79,3.57
"643",524459.316738949,4266864.81905099,"Native Forest",4,3.17,2.58
"644",524459.316738949,4266864.81905099,"Native Forest",6,NA,NA
"645",524459.316738949,4266864.81905099,"Native Forest",10,9.08,8.17
"646",524459.316738949,4266864.81905099,"Native Forest",4,3.79,3.57
"647",524459.316738949,4266864.81905099,"Native Forest",9,8.55,8.07
"648",524459.316738949,4266864.81905099,"Native Forest",9,8.12,7.2
"649",495799.632361442,4243626.54053027,"Herbaceous",17,10.83,8.04
"650",495799.632361442,4243626.54053027,"Herbaceous",10,5.4,3.36
"651",495799.632361442,4243626.54053027,"Herbaceous",10,9.08,8.17
"652",495799.632361442,4243626.54053027,"Herbaceous",17,10.83,8.04
"653",495799.632361442,4243626.54053027,"Herbaceous",17,10.83,8.04
"654",495799.632361442,4243626.54053027,"Herbaceous",7,6.11,5.55
"655",495799.632361442,4243626.54053027,"Herbaceous",9,7.09,5.73
"656",495799.632361442,4243626.54053027,"Herbaceous",4,3.79,3.57
"657",495799.632361442,4243626.54053027,"Herbaceous",4,3.36,2.91
"658",495799.632361442,4243626.54053027,"Herbaceous",8,2.56,1.7
"659",542714.110074822,4248050.35690001,"Native Forest",7,6.26,5.56
"660",542714.110074822,4248050.35690001,"Native Forest",7,6.61,6.23
"661",542714.110074822,4248050.35690001,"Native Forest",8,7.24,6.55
"662",542714.110074822,4248050.35690001,"Native Forest",3,2.83,2.67
"663",542714.110074822,4248050.35690001,"Native Forest",3,2.87,2.78
"664",542714.110074822,4248050.35690001,"Native Forest",7,6.26,5.56
"665",542714.110074822,4248050.35690001,"Native Forest",3,NA,NA
"666",542714.110074822,4248050.35690001,"Native Forest",3,NA,NA
"667",542714.110074822,4248050.35690001,"Native Forest",7,6.61,6.23
"668",542714.110074822,4248050.35690001,"Native Forest",3,2.87,2.78
"669",524459.316738949,4266864.81905099,"Native Forest",21,18.33,15.75
"670",524459.316738949,4266864.81905099,"Native Forest",11,10.69,10.29
"671",524459.316738949,4266864.81905099,"Native Forest",8,7.58,7.14
"672",524459.316738949,4266864.81905099,"Native Forest",9,8.22,7.54
"673",524459.316738949,4266864.81905099,"Native Forest",11,8.33,5.9
"674",524459.316738949,4266864.81905099,"Native Forest",18,16.97,16
"675",524459.316738949,4266864.81905099,"Native Forest",21,18.33,15.75
"676",524459.316738949,4266864.81905099,"Native Forest",13,12.47,11.84
"677",524459.316738949,4266864.81905099,"Native Forest",10,NA,NA
"678",524459.316738949,4266864.81905099,"Native Forest",10,9.7,9.31
"679",495799.632361442,4243626.54053027,"Herbaceous",15,8.97,6.4
"680",495799.632361442,4243626.54053027,"Herbaceous",7,3.05,2.06
"681",495799.632361442,4243626.54053027,"Herbaceous",10,4.28,3.13
"682",495799.632361442,4243626.54053027,"Herbaceous",15,8.97,6.4
"683",495799.632361442,4243626.54053027,"Herbaceous",15,8.97,6.4
"684",495799.632361442,4243626.54053027,"Herbaceous",9,6.12,4.5
"685",495799.632361442,4243626.54053027,"Herbaceous",8,2.65,1.93
"686",495799.632361442,4243626.54053027,"Herbaceous",6,2.21,1.56
"687",495799.632361442,4243626.54053027,"Herbaceous",7,2.82,1.81
"688",495799.632361442,4243626.54053027,"Herbaceous",7,4.11,3.28
"689",542714.110074822,4248050.35690001,"Native Forest",8,7.19,6.37
"690",542714.110074822,4248050.35690001,"Native Forest",10,9.07,8.4
"691",542714.110074822,4248050.35690001,"Native Forest",8,7.59,7.26
"692",542714.110074822,4248050.35690001,"Native Forest",7,NA,NA
"693",542714.110074822,4248050.35690001,"Native Forest",7,6.73,6.4
"694",542714.110074822,4248050.35690001,"Native Forest",8,7.19,6.37
